sample_index,EXG_CH0,EXG_CH1,EXG_CH2,EXG_CH3,Accel_X,Accel_Y,Accel_Z,timestamp,marker,time_s
49.0,-23.542311947868722,-12.793826003935349,0.8882112542005164,-0.8270556762998235,-0.0160000007599592,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:35.990,0.0,6.485
49.0,-16.667476111702506,-10.332128482069727,1.0260619980278967,-0.03969104982115653,-0.0160000007599592,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:35.990,0.0,6.49
50.0,-18.663198112337316,-9.207603610892857,0.39078153963568596,-0.8207419630108501,-0.0160000007599592,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:35.990,0.0,6.495
50.0,-19.41169988082844,-7.3128136712261895,2.93772775787323,-2.6453889266739186,-0.0160000007599592,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:35.990,0.0,6.5
51.0,-19.079195435147014,-4.947264674767942,-1.744641818394953,-0.2796884595486758,-0.0160000007599592,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.019,0.0,6.505
51.0,-25.334663129693727,-2.0900042923615114,-3.6766565845053565,4.094231075894473,-0.0160000007599592,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.019,0.0,6.51
52.0,-23.11567701134365,-5.1612883507049485,-1.8614429159710422,2.2754020734908034,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.048,0.0,6.515
52.0,-22.200612490618543,-6.829251307846302,-3.2712063499659836,-1.1556389622172465,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.048,0.0,6.52
53.0,-13.628277609362211,-6.167828358025336,-0.6809372830169182,1.6876515096842017,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.049,0.0,6.525
53.0,-16.480840688367582,-3.572482877617145,-1.5332444179045566,2.418545671725091,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.049,0.0,6.53
54.0,-21.206352749563468,1.062741774723552,-2.2285336422489253,-3.314020941209338,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.050,0.0,6.535
54.0,-19.52704564343697,-3.0119044500271195,-1.4669988517959258,0.12409693227828006,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.050,0.0,6.54
55.0,-21.503696442898534,-7.178748208346206,-3.4839078550280447,0.6985424031258474,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.050,0.0,6.545
55.0,-20.654962394023492,-8.705467979737392,1.6059733937928138,-6.621784500931614,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.050,0.0,6.55
